melbourne_housing
Suburb,Rooms,Type,Price,SellerG,Date,Postcode,Bathroom,Landsize,BuildingArea,Lattitude,Longtitude
Kew,2,t,672000,Nelson,17/09/2016,3101,1,0,,-37.8094,145.0446
Kew,4,h,2350000,Jellis,17/09/2016,3101,2,861,358,-37.8047,145.0534
Kew,4,h,1312000,RT,17/09/2016,3101,2,687,180,-37.8096,145.0529
Kew,2,u,890000,Jellis,17/09/2016,3101,2,89,87,-37.8148,145.0571
Kew,4,h,2117000,Fletchers,17/09/2016,3101,1,520,,-37.8082,145.0323
Kew,2,h,1331000,Nelson,17/09/2016,3101,1,424,89,-37.7995,145.0418
Kew,4,h,1800000,Kay,17/09/2016,3101,2,586,187,-37.7933,145.0343
Kew,4,h,2513000,Nelson,17/09/2016,3101,1,832,,-37.8036,145.0545
Kew,3,h,1476000,Jellis,18/03/2017,3101,2,288,203,-37.7997,145.046
Kew,4,h,2590000,Marshall,18/03/2017,3101,2,660,215,-37.8124,145.0361
Kew,4,h,2625000,Marshall,18/03/2017,3101,2,717,225,-37.8083,145.0418
Kew,4,h,2265000,Jellis,18/03/2017,3101,1,650,242,-37.8098,145.022
Kew,5,h,1975000,Kay,18/06/2016,3101,2,531,1022,-37.813,145.0411
Kew,4,h,2075000,Kay,18/06/2016,3101,2,764,,-37.8046,145.0595
Kew,5,h,2550000,Marshall,18/06/2016,3101,4,597,342,-37.7937,145.0353
Kew,4,h,2240000,Jellis,19/11/2016,3101,2,820,,-37.804,145.0553
Kew,2,h,1275000,Jellis,19/11/2016,3101,1,381,,-37.8033,145.036
Kew,3,t,1330000,Jellis,19/11/2016,3101,2,205,184,-37.7993,145.0267
Kew,3,u,720000,Jellis,22/05/2016,3101,1,0,,-37.8135,145.0355
Kew,3,h,1450000,Jellis,22/05/2016,3101,2,247,204,-37.8053,145.0327
Kew,3,h,3650000,Jellis,22/08/2016,3101,2,1353,282,-37.8006,145.0218
Kew,2,u,551000,Jellis,23/04/2016,3101,1,0,86,-37.7925,145.0263
Kew,4,h,2800000,Kay,23/04/2016,3101,1,919,,-37.8012,145.0297
Kew,2,u,557000,Nelson,24/09/2016,3101,1,0,,-37.8034,145.0369
Kew,3,h,1410000,Fletchers,24/09/2016,3101,1,519,,-37.796,145.0377
Kew,4,t,1000000,Fletchers,24/09/2016,3101,3,317,,-37.794,145.032
Kew,4,h,2450000,Jellis,24/09/2016,3101,2,1012,,-37.8067,145.0277
Kew,4,h,2460000,Marshall,24/09/2016,3101,4,737,293,-37.8042,145.0291
Kew,4,h,2850000,Marshall,25/02/2017,3101,2,690,248,-37.8037,145.0308
Kew,5,h,2425000,Jellis,25/02/2017,3101,2,534,237,-37.8044,145.0386
Kew,2,u,610000,Nelson,25/02/2017,3101,1,745,72,-37.8024,145.0346
Kew,3,u,955000,Marshall,25/02/2017,3101,2,140,121,-37.8063,145.0179
Kew,2,t,707500,Jellis,26/07/2016,3101,1,124,86,-37.7938,145.0321
Kew,3,h,1410000,Nelson,26/07/2016,3101,2,442,,-37.8046,145.0382
Kew,3,t,732000,Nelson,26/07/2016,3101,1,904,110,-37.801,145.0297
Kew,2,h,2875000,Jellis,27/06/2016,3101,1,1065,90,-37.7944,145.0339
Kew,3,h,1565000,Jellis,27/06/2016,3101,1,535,,-37.8027,145.0404
Kew,2,u,480000,RT,27/06/2016,3101,2,0,,-37.8162,145.0592
Kew,4,h,1725000,Jellis,27/06/2016,3101,2,709,,-37.8065,145.0287
Kew,3,h,1500000,Marshall,27/11/2016,3101,1,857,130,-37.7981,145.0423
Kew,4,h,1750000,hockingstuart,27/11/2016,3101,3,641,230,-37.7982,145.0281
Kew,3,u,1100000,Jellis,27/11/2016,3101,1,0,115,-37.8087,145.0452
Kew,3,h,1290000,Christopher,27/11/2016,3101,1,321,,-37.8116,145.0285
Kew,3,h,1440000,Kay,27/11/2016,3101,1,298,130,-37.8021,145.0391
Kew,4,h,2560000,Jellis,27/11/2016,3101,3,670,346,-37.8042,145.0279
Kew,5,h,2600000,hockingstuart,27/11/2016,3101,2,674,281,-37.8064,145.0608
Kew,4,h,2245000,Jellis,27/11/2016,3101,3,627,,-37.7915,145.0348
Kew,5,h,3280000,Marshall,27/11/2016,3101,5,480,147,-37.8117,145.0449
Kew,3,t,730000,RT,27/11/2016,3101,2,0,,-37.7941,145.0238
Kew,4,h,4005000,Marshall,28/05/2016,3101,3,800,,-37.8022,145.0565
Kew,3,h,1211000,Nelson,28/05/2016,3101,1,633,,-37.7916,145.0352
Kew,2,u,891000,Jellis,28/05/2016,3101,1,121,,-37.8126,145.0534
Kew,3,u,620000,hockingstuart,28/05/2016,3101,1,0,112,-37.7978,145.0333
Kew,4,h,2600000,Kay,28/08/2016,3101,3,700,700,-37.8033,145.0526
Kew,5,h,2800000,Marshall,28/08/2016,3101,2,920,241,-37.8017,145.0419
Kew,3,h,1420000,Marshall,28/08/2016,3101,2,275,153,-37.8052,145.0489
Kew,3,h,1800000,Jellis,28/08/2016,3101,2,336,139,-37.8074,145.0318
Kew,3,h,3065000,Kay,30/07/2016,3101,2,773,,-37.8107,145.051
Kew,1,u,395000,Jellis,30/07/2016,3101,1,0,55,-37.7999,145.0544
Kew,4,h,2250000,Marshall,30/07/2016,3101,3,741,307,-37.8043,145.0291
Kew East,4,h,2490000,Marshall,3/9/2016,3102,2,712,14,-37.7936,145.0566
Kew East,2,u,620000,Nelson,3/9/2016,3102,1,0,,-37.7971,145.0514
Kew East,3,h,1750000,Jellis,4/3/2017,3102,1,650,,-37.7955,145.0473
Kew East,5,h,1950000,hockingstuart,4/6/2016,3102,2,711,253,-37.7923,145.0528
Kew East,2,u,605000,Nelson,7/5/2016,3102,1,0,83,-37.7969,145.0511
Kew East,3,h,1920000,Jellis,10/12/2016,3102,1,672,152,-37.789,145.0616
Kew East,4,h,1610000,Jellis,12/11/2016,3102,2,763,,-37.7916,145.0529
Kew East,5,h,1850000,Nelson,12/11/2016,3102,3,787,,-37.7894,145.0462
Kew East,3,h,1615000,Nelson,13/08/2016,3102,1,702,127,-37.7922,145.0518
Kew East,4,h,1830000,Marshall,15/10/2016,3102,2,596,,-37.799,145.0578
Kew East,3,h,1300000,Nelson,15/10/2016,3102,1,378,,-37.7956,145.0525
Kew East,3,h,1880000,Jellis,15/10/2016,3102,1,836,,-37.7951,145.053
Kew East,4,h,2081000,Nelson,16/04/2016,3102,4,948,311,-37.7881,145.0631
Kew East,4,h,1315000,Nelson,17/09/2016,3102,2,458,200,-37.7981,145.0472
Kew East,3,h,1750000,Jellis,17/09/2016,3102,2,611,160,-37.7997,145.058
Kew East,5,h,3028000,Jellis,18/03/2017,3102,5,696,,-37.7974,145.0491
Kew East,5,h,2100000,Nelson,18/06/2016,3102,3,695,360,-37.7904,145.0548
Kew East,2,u,1110000,Fletchers,19/11/2016,3102,1,0,,-37.7927,145.0597
Kew East,4,h,2175000,Jellis,22/05/2016,3102,2,691,,-37.793,145.0592
Kew East,6,h,1300000,Noel,22/05/2016,3102,3,730,310,-37.7917,145.0509
Kew East,3,h,1350000,Nelson,22/08/2016,3102,2,414,,-37.7938,145.0545
Kew East,3,t,1963000,Noel,24/09/2016,3102,2,426,,-37.7917,145.0585
Kew East,4,h,1315000,Nelson,24/09/2016,3102,2,458,200,-37.7981,145.0472
Kew East,3,t,1620000,Fletchers,25/02/2017,3102,2,248,167,-37.7923,145.0595
Kew East,3,h,1770000,Fletchers,27/06/2016,3102,1,698,,-37.7902,145.061
Kew East,3,t,1260000,Lindellas,27/06/2016,3102,2,284,,-37.7966,145.048
Kooyong,2,h,1290000,hockingstuart,15/10/2016,3144,2,0,,-37.8407,145.0343
Maidstone,3,h,670000,Sweeney,3/9/2016,3012,1,564,,-37.7832,144.8745
Maidstone,3,t,615000,Jas,3/9/2016,3012,2,165,161,-37.7773,144.8725
Maidstone,3,h,715000,Burnham,3/9/2016,3012,1,576,128,-37.7808,144.8678
Maidstone,4,h,826000,Rendina,3/9/2016,3012,2,308,185,-37.7833,144.8817
Maidstone,2,u,275000,Burnham,3/12/2016,3012,1,1972,63,-37.7863,144.8769
Maidstone,2,h,711000,Jas,3/12/2016,3012,1,163,69,-37.789,144.8813
Maidstone,3,t,640000,Biggin,3/12/2016,3012,2,214,,-37.7806,144.8714
Maidstone,3,h,1200000,Biggin,4/2/2016,3012,1,589,,-37.7863,144.881
Maidstone,2,h,927000,Purplebricks,4/2/2016,3012,1,524,139,-37.779,144.8832
Maidstone,3,t,695000,Sweeney,4/3/2017,3012,2,156,124,-37.7898,144.8722
Maidstone,3,h,880000,Biggin,4/3/2017,3012,1,586,,-37.786,144.871
Maidstone,2,u,485000,Jas,4/6/2016,3012,1,152,,-37.7844,144.8791
Maidstone,3,h,490000,Jas,4/6/2016,3012,1,306,91,-37.7838,144.8724
Maidstone,3,h,725000,Biggin,7/11/2016,3012,1,305,,-37.7858,144.8834
Maidstone,3,h,676500,Biggin,8/10/2016,3012,2,250,,-37.7905,144.8762
Maidstone,2,h,502000,Sweeney,8/10/2016,3012,1,144,79,-37.7895,144.8667
Maidstone,3,h,721000,Sweeney/Advantage,8/10/2016,3012,2,239,121,-37.7882,144.8784
Maidstone,4,h,1048000,Burnham,10/9/2016,3012,2,647,,-37.79,144.8815
Maidstone,3,u,520000,Burnham,10/12/2016,3012,2,184,184,-37.7868,144.8772
Maidstone,2,h,1000000,Prof.,10/12/2016,3012,1,700,,-37.7861,144.8791
Maidstone,3,h,580000,LJ,10/12/2016,3012,1,278,,-37.7817,144.8685
Maidstone,3,h,840000,Nelson,10/12/2016,3012,1,584,81,-37.7885,144.8771
Maidstone,2,u,335000,Biggin,11/2/2017,3012,1,0,70,-37.7776,144.8723
Maidstone,3,h,893000,Sweeney,12/11/2016,3012,1,528,,-37.779,144.8829
Maidstone,3,h,832000,Sweeney,12/11/2016,3012,1,300,125,-37.7896,144.8752
Maidstone,2,h,646000,Jas,13/08/2016,3012,1,270,95,-37.7871,144.8791
Maidstone,3,h,673000,Biggin,14/05/2016,3012,1,285,107,-37.7813,144.8678
Maidstone,3,t,728000,Sweeney,15/10/2016,3012,2,218,,-37.7895,144.8723
Maidstone,2,t,600000,hockingstuart,15/10/2016,3012,1,127,112,-37.7859,144.8787
Maidstone,3,h,695000,Burnham,15/10/2016,3012,1,214,146,-37.7798,144.8661
Maidstone,3,h,935000,Nelson,15/10/2016,3012,1,485,,-37.7905,144.8812
Maidstone,2,u,349000,hockingstuart,16/04/2016,3012,1,0,69,-37.7795,144.8729
Maidstone,3,t,555000,Biggin,17/09/2016,3012,1,210,121,-37.7869,144.8749
Maidstone,3,h,815000,hockingstuart,17/09/2016,3012,1,0,,-37.781,144.8813
Maidstone,3,h,915000,hockingstuart,17/09/2016,3012,1,667,,-37.7784,144.8708
Maidstone,2,u,352500,hockingstuart,18/03/2017,3012,1,15100,66,-37.7795,144.8729
Maidstone,2,h,600000,hockingstuart,18/06/2016,3012,1,194,,-37.787,144.8654
Maidstone,4,h,690000,Sweeney,18/06/2016,3012,2,270,,-37.7798,144.8659
Maidstone,5,h,1350000,Biggin,19/11/2016,3012,3,527,358,-37.7746,144.8727
Maidstone,3,h,930000,Jas,19/11/2016,3012,1,492,,-37.7909,144.8777
Maidstone,2,t,510000,Sweeney,22/08/2016,3012,1,118,91,-37.787,144.8748
Maidstone,3,h,725500,Biggin,22/08/2016,3012,2,214,,-37.7831,144.8825
Maidstone,3,h,746000,Village,22/08/2016,3012,1,314,,-37.7877,144.8772
Maidstone,3,h,750000,C21,23/04/2016,3012,2,782,,-37.7829,144.8684
Maidstone,2,u,360000,Pagan,23/04/2016,3012,2,0,90,-37.7776,144.8723
Maidstone,4,h,765000,Biggin,24/09/2016,3012,1,672,,-37.7824,144.8704
Maidstone,4,h,1060000,Biggin,24/09/2016,3012,2,660,,-37.7905,144.8739
Maidstone,3,h,740000,Sweeney,25/02/2017,3012,1,333,,-37.7889,144.8787
Maidstone,2,h,770000,Sweeney,25/02/2017,3012,1,329,,-37.7887,144.8788
Maidstone,3,h,490000,Biggin,26/07/2016,3012,1,269,80,-37.7844,144.8665
Maidstone,3,t,657000,Nguyen,26/07/2016,3012,2,159,,-37.7846,144.87
Maidstone,2,h,830000,Rendina,27/11/2016,3012,1,318,,-37.7898,144.8817
Maidstone,4,h,675000,Sweeney,28/05/2016,3012,1,595,80,-37.7817,144.868
Maidstone,3,h,865000,Jas,28/08/2016,3012,1,381,121,-37.7874,144.8763
Maidstone,2,t,600000,Jas,28/08/2016,3012,2,145,112,-37.7801,144.869
Maidstone,4,h,773000,Biggin,30/07/2016,3012,1,333,137,-37.7893,144.8818
Maidstone,3,h,905000,Sweeney,30/07/2016,3012,1,686,,-37.782,144.8828
Malvern,2,u,570500,hockingstuart,4/3/2017,3144,1,0,,-37.8597,145.0318
Malvern,2,u,1350000,RT,4/3/2017,3144,2,0,,-37.8638,145.0379
Malvern,3,h,2050000,Jellis,4/6/2016,3144,2,231,180,-37.8607,145.0373
Malvern,4,h,2300000,Jellis,4/6/2016,3144,2,599,,-37.8493,145.0395
Malvern,4,h,3460000,Jellis,4/6/2016,3144,2,502,309,-37.8515,145.0324
Malvern,4,h,2400000,Marshall,6/8/2016,3144,2,586,195,-37.866,145.039
Malvern,2,u,569000,Noel,7/5/2016,3144,1,0,,-37.854,145.041
Malvern,3,h,2025000,Jellis,7/5/2016,3144,2,396,105,-37.8562,145.0373
Malvern,3,h,1950000,Jellis,7/5/2016,3144,1,325,,-37.8636,145.0301
Malvern,3,h,1895000,Jellis,7/11/2016,3144,2,258,,-37.8644,145.0302
Malvern,2,u,635000,hockingstuart,8/10/2016,3144,1,0,,-37.8537,145.041
Malvern,2,u,611000,Marshall,8/10/2016,3144,1,0,68,-37.8515,145.0372
Malvern,2,h,1611000,Marshall,12/11/2016,3144,1,277,,-37.8586,145.0375
Malvern,4,h,3800000,Kay,13/08/2016,3144,3,587,392,-37.8613,145.0393
Malvern,3,t,1390000,Marshall,14/05/2016,3144,2,227,181,-37.8577,145.0406
Malvern,2,h,780000,Jellis,14/05/2016,3144,0,0,,-37.8502,145.0418
Malvern,4,h,4700000,Marshall,14/05/2016,3144,3,879,,-37.8527,145.0301
Malvern,3,h,2415000,Jellis,15/10/2016,3144,1,696,128,-37.8462,145.0386
Malvern,2,u,566000,hockingstuart,15/10/2016,3144,1,0,80,-37.8633,145.0338
Malvern,3,h,1437000,hockingstuart,16/04/2016,3144,1,313,132,-37.8511,145.0317
Malvern,2,t,500000,Thomson,16/07/2016,3144,1,0,54,-37.8693,145.0348
Malvern,2,u,1155000,Marshall,17/09/2016,3144,2,0,,-37.851,145.03
Malvern,3,h,3010000,Jellis,18/03/2017,3144,3,283,,-37.858,145.0351
Malvern,2,u,650000,Gary,18/06/2016,3144,2,0,,-37.8514,145.0361
Malvern,5,h,3400000,Jellis,18/06/2016,3144,3,807,339,-37.8684,145.035
Malvern,3,h,2355000,Marshall,18/06/2016,3144,2,471,235,-37.851,145.0316
Malvern,5,h,4240000,Marshall,19/11/2016,3144,3,580,320,-37.8653,145.0304
Malvern,3,u,927000,Jellis,22/05/2016,3144,1,0,,-37.8549,145.0298
Malvern,2,h,1326000,J,22/08/2016,3144,1,254,100,-37.8674,145.0355
Malvern,4,h,4525000,Marshall,22/08/2016,3144,4,716,159,-37.8469,145.0377
Malvern,2,u,660000,Thomson,24/09/2016,3144,1,0,,-37.852,145.0343
Malvern,4,h,1617000,O'Donoghues,24/09/2016,3144,1,337,,-37.8575,145.0392
Malvern,4,h,1965000,Jellis,25/02/2017,3144,2,300,185,-37.8638,145.0298
Malvern,3,h,2325000,RT,25/02/2017,3144,2,347,,-37.8602,145.0399
Malvern,4,h,3470000,Marshall,25/02/2017,3144,3,585,248,-37.868,145.038
Malvern,2,u,740000,Marshall,25/02/2017,3144,1,0,91,-37.8597,145.0322
Malvern,5,h,2325000,Marshall,25/02/2017,3144,3,501,233,-37.8631,145.0353
Malvern,3,h,1970000,Marshall,27/06/2016,3144,2,246,106,-37.871,145.0364
Malvern,1,u,405000,Marshall,27/06/2016,3144,1,0,,-37.8637,145.0373
Malvern,2,h,1475000,Marshall,27/11/2016,3144,1,232,95,-37.8686,145.038
Malvern,2,u,640000,Ray,27/11/2016,3144,2,0,,-37.8514,145.0361
Malvern,2,u,700000,Direct,27/11/2016,3144,1,0,,-37.8597,145.0318
Malvern,3,u,1000000,Jellis,28/05/2016,3144,2,176,,-37.8563,145.0369
Malvern,2,u,584000,Gary,28/08/2016,3144,1,0,74,-37.854,145.041
Malvern,1,u,420000,hockingstuart,28/08/2016,3144,1,0,,-37.8633,145.0336
Malvern,3,h,2300000,Jellis,30/07/2016,3144,2,313,,-37.8603,145.0322
Malvern East,3,h,1490000,Marshall,3/9/2016,3145,1,322,137,-37.8726,145.0396
Malvern East,3,h,1210000,Marshall,3/9/2016,3145,2,337,146,-37.8833,145.0697
Malvern East,4,h,1300000,J,3/9/2016,3145,2,644,,-37.8747,145.0836
Malvern East,4,h,1675000,Thomson,3/9/2016,3145,2,727,,-37.8779,145.0651
Malvern East,3,u,980000,Noel,3/12/2016,3145,1,317,,-37.8832,145.0779
Malvern East,4,h,2400000,hockingstuart,3/12/2016,3145,2,758,,-37.8757,145.0518
Malvern East,4,h,2355000,Marshall,3/12/2016,3145,2,0,223,-37.8755,145.0523
Malvern East,2,h,1036000,Biggin,3/12/2016,3145,1,310,102,-37.8717,145.0399
Malvern East,4,h,1301000,Marshall,3/12/2016,3145,3,611,,-37.8724,145.0628
Malvern East,3,h,2273000,Marshall,3/12/2016,3145,3,376,254,-37.8727,145.0458
Malvern East,5,h,2350000,Jellis,3/12/2016,3145,2,567,327,-37.8786,145.0495
Malvern East,4,h,1215000,Thomson,4/3/2017,3145,2,207,,-37.8845,145.072
Malvern East,2,u,447000,Thomson,4/3/2017,3145,1,0,,-37.8769,145.0471
Malvern East,4,h,2200000,Jellis,4/3/2017,3145,2,541,,-37.8717,145.0403
Malvern East,4,h,2200000,Jellis,4/3/2017,3145,3,567,215,-37.8742,145.0614
Malvern East,2,u,790000,Noel,4/3/2017,3145,1,196,109,-37.8796,145.0876
Malvern East,4,h,2250000,Marshall,4/3/2017,3145,1,720,,-37.8753,145.0532
Malvern East,4,h,1185000,Marshall,4/6/2016,3145,2,797,180,-37.8783,145.0869
Malvern East,3,h,1837000,Marshall,6/8/2016,3145,2,769,196,-37.8799,145.0552
Malvern East,3,h,1105000,Buxton,6/8/2016,3145,2,331,,-37.877,145.067
Malvern East,3,t,1253000,Jellis,7/5/2016,3145,2,216,135,-37.866,145.0549
Malvern East,3,h,1505000,Woodards,7/11/2016,3145,2,647,,-37.8822,145.0677
Malvern East,3,h,1500000,Marshall,7/11/2016,3145,1,693,,-37.884,145.0713
Malvern East,4,h,1400000,hockingstuart,7/11/2016,3145,2,260,,-37.8708,145.0616
Malvern East,2,u,720000,J,8/10/2016,3145,1,92,,-37.8706,145.0578
Malvern East,3,h,2210000,Ray,8/10/2016,3145,1,789,,-37.8747,145.052
Malvern East,3,t,940000,Barry,8/10/2016,3145,2,206,,-37.8826,145.0868
Malvern East,5,h,1810000,RT,10/9/2016,3145,3,751,,-37.8775,145.0622
Malvern East,3,t,922000,Jellis,10/9/2016,3145,2,0,138,-37.8782,145.0649
Malvern East,5,h,4802500,Marshall,10/12/2016,3145,2,837,267,-37.8756,145.0561
Malvern East,1,u,350000,Thomson,10/12/2016,3145,1,0,117,-37.8769,145.0471
Malvern East,3,h,1555000,Fletchers,12/6/2016,3145,2,691,150,-37.8734,145.0887
Malvern East,4,h,2123000,Jellis,12/11/2016,3145,3,412,254,-37.8707,145.0482
Malvern East,4,h,2800000,Marshall,12/11/2016,3145,2,809,,-37.8664,145.0452
Malvern East,3,h,2305000,Marshall,13/08/2016,3145,2,543,,-37.8691,145.0435
Malvern East,4,h,1700000,Fletchers,14/05/2016,3145,3,365,110,-37.8818,145.0548
Malvern East,5,h,2500000,Abercromby's,14/05/2016,3145,3,488,,-37.8733,145.0507
Malvern East,2,u,370000,hockingstuart,14/05/2016,3145,1,0,,-37.8801,145.0874
Malvern East,2,h,1150000,Jellis,14/05/2016,3145,1,604,119,-37.8835,145.0886
Malvern East,5,h,1600000,Woodards,15/10/2016,3145,2,639,,-37.8915,145.0844
Malvern East,4,h,2001000,Marshall,15/10/2016,3145,2,526,243,-37.8771,145.0505
Malvern East,3,h,1915000,C21,16/04/2016,3145,2,700,126,-37.8807,145.0547
Malvern East,4,h,1690000,Marshall,16/04/2016,3145,2,334,,-37.8743,145.0588
Malvern East,3,t,1135000,Jellis,17/09/2016,3145,3,0,130,-37.8812,145.057
Malvern East,4,t,1240000,Jellis,18/03/2017,3145,2,310,180,-37.8822,145.0837
Malvern East,3,t,1120000,Jellis,18/03/2017,3145,2,181,151,-37.8823,145.0839
Malvern East,3,h,1625000,hockingstuart,18/03/2017,3145,2,87,,-37.8769,145.052
Malvern East,3,h,1500000,Marshall,18/03/2017,3145,1,888,165,-37.8799,145.0738
Malvern East,2,h,1400000,Jellis,18/06/2016,3145,1,312,,-37.8654,145.0412
Malvern East,3,u,707500,hockingstuart,18/06/2016,3145,1,170,83,-37.8689,145.0504
Malvern East,2,u,835000,Jellis,18/06/2016,3145,1,0,118,-37.865,145.0506
Malvern East,3,h,1870000,Jellis,19/11/2016,3145,2,400,152,-37.8718,145.0404
Malvern East,4,h,1580000,Jellis,19/11/2016,3145,2,504,260,-37.8834,145.0635
Malvern East,2,u,820000,Besser,22/05/2016,3145,2,0,104,-37.8823,145.0729
Malvern East,2,u,480000,hockingstuart,22/05/2016,3145,1,0,74,-37.8811,145.0524
Malvern East,2,h,1420000,Marshall,22/08/2016,3145,1,348,,-37.8672,145.0432
Malvern East,3,t,1370000,Abercromby's,22/08/2016,3145,2,323,204,-37.8704,145.0411
Malvern East,3,h,1680000,hockingstuart,22/08/2016,3145,2,234,201,-37.8695,145.05
Malvern East,4,h,2960000,Marshall,22/08/2016,3145,2,798,,-37.8719,145.0511
Malvern East,4,h,2110000,hockingstuart,22/08/2016,3145,2,645,,-37.8805,145.0668
Malvern East,3,h,1300000,Marshall,22/08/2016,3145,2,323,,-37.8709,145.0565
Malvern East,3,h,1750000,Marshall,22/08/2016,3145,1,562,,-37.8657,145.0536
Malvern East,1,u,300000,Anderson,23/04/2016,3145,1,0,42,-37.8764,145.0463
Malvern East,3,h,1100000,Thomson,24/09/2016,3145,1,645,126,-37.875,145.0861
Malvern East,1,u,373000,hockingstuart,24/09/2016,3145,1,0,38,-37.8728,145.0417
Malvern East,3,h,1230000,Buxton,24/09/2016,3145,2,822,,-37.8787,145.0807
Malvern East,2,u,536000,Rendina,24/09/2016,3145,1,0,,-37.8713,145.0515
Malvern East,2,h,2412000,Jellis,25/02/2017,3145,1,1220,,-37.8846,145.087
Malvern East,4,t,2560000,Abercromby's,25/02/2017,3145,3,427,337,-37.8704,145.0503
Malvern East,3,h,960000,Johnston,25/02/2017,3145,2,310,114,-37.8733,145.0883
Malvern East,1,u,315000,Jellis,27/11/2016,3145,1,0,46,-37.8704,145.0495
Malvern East,3,h,1297000,Marshall,27/11/2016,3145,1,333,147,-37.8722,145.067
Malvern East,3,t,1015000,Marshall,27/11/2016,3145,2,0,134,-37.8689,145.06
Malvern East,2,u,523000,Castran,27/11/2016,3145,1,0,62,-37.8801,145.0874
Malvern East,3,h,1335000,Stockdale,27/11/2016,3145,2,606,133,-37.8831,145.0879
Malvern East,3,h,1055000,hockingstuart,27/11/2016,3145,2,0,,-37.866,145.0402
Malvern East,2,u,425000,hockingstuart,27/11/2016,3145,1,0,57,-37.8804,145.0501
Malvern East,3,h,1670000,Marshall,27/11/2016,3145,2,375,155,-37.8777,145.0608
Malvern East,4,h,1350000,Jellis,27/11/2016,3145,3,222,90,-37.878,145.0666
Malvern East,3,h,1650000,RT,28/05/2016,3145,1,764,114,-37.8814,145.0583
Malvern East,4,h,1550000,Jellis,28/08/2016,3145,2,848,,-37.8847,145.076
Malvern East,3,h,950000,Jellis,28/08/2016,3145,1,288,132,-37.8752,145.0817
Malvern East,3,h,1782500,Ray,28/08/2016,3145,1,615,126,-37.8846,145.0861
Malvern East,4,h,2490000,Marshall,30/07/2016,3145,2,640,,-37.8738,145.0415
Malvern East,2,t,500000,Morleys,30/07/2016,3145,1,50,,-37.8767,145.0469
Malvern East,2,t,650000,Jellis,30/07/2016,3145,2,0,120,-37.8828,145.0528
Maribyrnong,3,h,870000,Nelson,3/12/2016,3032,2,392,,-37.774,144.8744
Maribyrnong,2,u,635000,Nelson,3/12/2016,3032,2,0,,-37.7865,144.9008
Maribyrnong,3,h,975000,Burnham,3/12/2016,3032,1,597,154,-37.763,144.8877
Maribyrnong,3,t,560000,Biggin,4/2/2016,3032,2,77,115,-37.7746,144.8798
Maribyrnong,3,t,560000,Biggin,4/2/2016,3032,2,83,,-37.7719,144.8815
Maribyrnong,2,t,355000,Biggin,4/6/2016,3032,1,0,88,-37.7716,144.882
Maribyrnong,3,t,550000,Biggin,7/5/2016,3032,2,77,138,-37.7743,144.8797
Maribyrnong,2,u,420000,Biggin,7/5/2016,3032,1,5661,103,-37.773,144.8806
Maribyrnong,2,h,399000,Raine,7/5/2016,3032,1,904,53,-37.7679,144.8935
Maribyrnong,4,h,940000,Biggin,7/5/2016,3032,2,516,,-37.7839,144.8853
Maribyrnong,3,h,1105000,Nelson,7/5/2016,3032,1,762,142,-37.7707,144.8924
Maribyrnong,3,t,730000,Nelson,7/11/2016,3032,1,250,132,-37.7861,144.8897
Maribyrnong,2,u,425000,Trimson,7/11/2016,3032,1,170,,-37.7818,144.8859
Maribyrnong,3,u,662500,Rendina,7/11/2016,3032,2,202,121,-37.768,144.8894
Maribyrnong,3,h,986500,Biggin,8/10/2016,3032,1,629,,-37.7798,144.8872
Maribyrnong,2,t,410000,Biggin,10/9/2016,3032,1,53,71,-37.7736,144.8798
Maribyrnong,5,h,930000,Nelson,10/9/2016,3032,2,330,,-37.7859,144.8898
Maribyrnong,3,h,920000,Biggin,10/9/2016,3032,1,689,110,-37.7823,144.887
Maribyrnong,3,h,1320000,Nelson,10/9/2016,3032,2,645,211,-37.7662,144.8971
Maribyrnong,5,h,1150000,Biggin,10/9/2016,3032,3,446,286,-37.7712,144.8763
Maribyrnong,3,h,680000,Biggin,10/9/2016,3032,2,225,,-37.7699,144.8791
Maribyrnong,5,h,990000,Biggin,10/12/2016,3032,2,433,,-37.7742,144.8755
Maribyrnong,2,u,330000,Biggin,10/12/2016,3032,1,950,,-37.7665,144.9004
Maribyrnong,3,t,1011000,Greg,11/2/2017,3032,2,225,,-37.7867,144.8906
Maribyrnong,3,h,847000,Nelson,12/11/2016,3032,2,222,200,-37.7697,144.878
Maribyrnong,2,u,400000,Biggin,12/11/2016,3032,1,3967,87,-37.7706,144.8805
Maribyrnong,4,h,1100000,Nelson,14/05/2016,3032,2,586,,-37.7648,144.8881
Maribyrnong,3,h,1072000,Biggin,14/05/2016,3032,2,1396,175,-37.7833,144.888
Maribyrnong,2,t,479000,Rendina,14/05/2016,3032,2,0,,-37.7691,144.8905
Maribyrnong,2,t,470000,Redina,14/05/2016,3032,2,0,,-37.7692,144.8905
Maribyrnong,2,t,510000,Redina,14/05/2016,3032,2,176,142,-37.7693,144.8905
Maribyrnong,3,t,865000,Clairmont,16/04/2016,3032,2,151,3,-37.7855,144.8958
Maribyrnong,2,u,488000,Barry,16/04/2016,3032,2,0,,-37.7752,144.8925
Maribyrnong,4,h,940000,GL,16/04/2016,3032,2,325,,-37.7822,144.892
Maribyrnong,2,t,570000,Jas,16/04/2016,3032,1,98,128,-37.7677,144.8925
Maribyrnong,2,h,335000,hockingstuart,17/09/2016,3032,1,0,99,-37.7681,144.8979
